orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
931124293;RAPID DATA AS;8;;Investering i andre selskaper og virksomhet som står i forbindelse med dette.;generic;selskaper;real estate/investment;;
979949707;RAVN WEBVEVERIET AS;6;;Produsere tekniske og formale løsninger for bedrifter og organisasjoner i forbindelse med publisering av informasjon i elektronisk form samt alt som er relatert til dette.;specific;elektronisk form formale informasjon organisasjoner publisering tekniske;;;
929910109;RECEIPTS AS;6;www.receipts.no;Selv, gjennom hel eller deleide selskaper eller ved å samarbeide med andre selskaper, å utvikle, selge eller levere programvare/tjenester. Selskapet kan også engasjere seg i annen naturlig tilgrensende virksomhet.;specific;deleide engasjere gjennom hel samarbeide seg selskaper selv tilgrensende;;;
930743453;RED ROVER INTERACTIVE AS;14;;Utvikle og selge videospillprodukter. Dette inkluderer også utvikling og salg av underliggende teknologi som driver online videospill.;specific;inkluderer online underliggende videospill videospillprodukter;;;
927129639;REDUZER AS;12;reduzer.com;Selge tjenester og varer innen programvare, webløsninger, og rådgivning - og annet som naturlig sammenfaller med dette - samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.;specific;deltakelse enfaller nærliggende selskaper varer webløsninger;consulting/staffing, real estate/investment;;
923441328;REGIOX AS;5;;Utvikling av programvare og tjenesteløsninger, operasjoner med ubemannede fartøy, samt drift og utvikling av egne og andre selskapers digitale løsninger.;specific;digitale egne fartøy operasjoner selskapers tjenesteløsninger ubemannede;;;
921337817;REKNES AS;17;;Data/EDBrelatert aktivitet.;generic;aktivitet edbrelatert;;;
917352836;REMARKABLE AS;311;remarkable.com;IT: Design, utvikling og produksjon av software, hardware, webløsninger og tilleggsutstyr.;specific;design hardware tilleggsutstyr webløsninger;hardware/electronics;;
927994410;REMBRAIN AS;6;;Utvikling og salg av programvare og relaterte produkter, samt konsulenttjenester, relatert virksomhet og deltakelse i andre selskap.;generic;deltakelse;consulting/staffing;;
898353672;RENDRA AS;13;www.streambim.com;Utvikling og salg av dataprogramvare.;generic;dataprogramvare;;;
916310641;RENT A TENT UTLEIE AS;29;;Utvikling og salg av apper, utleie av utstyr og tjenester til arrangementer og andre produkter/tjenester som naturlig hører sammen med dette.;specific;apper arrangementer utstyr;product/SaaS, hardware/electronics;;
920028268;REOPE AS;5;;Utvikle og forhandle programvare for bruk innen bygg, anlegg og teknisk designvirksomhet, samt virksomhet som står i forbindelse med dette.;specific;anlegg bruk bygg designvirksomhet forhandle teknisk;;;
921244746;RETAILHUB AS;6;;Utvikling av en digital plattform (software as a service) som gjør det enkelt for mindre klesbutikker å få sin egen nettbutikk.;specific;digital egen enkelt gjør klesbutikker mindre nettbutikk plattform sin;product/SaaS;;
920958664;RETRAMS AS;5;;Utvikling og salg av digital teknologi og kompetanse innen lager og logistikkløsninger.;specific;digital kompetanse lager logistikkløsninger;;;
932758261;REVIVER AS;6;;Programmering. Drift av web-portaler.;specific;ering progra web-portaler;operations/hosting;;
934400321;REWIND AS;6;;Utvikling og salg av programvare. Tjenester for dekommisjonering, resirkulering og bærekraftrapportering til vindindustrien.;specific;bærekraftrapportering deko isjonering resirkulering vindindustrien;;;
933760979;RIFT DYNAMICS AS;12;;Utvikling av software og hardware knyttet til militær ubemannet luftfart.;specific;hardware knyttet luftfart militær ubemannet;hardware/electronics;;
933333345;RIPPLING NORWAY AS;26;;Konsulenttjenester innen IT. Drift av web-portaler. Programmering.;specific;ering progra web-portaler;consulting/staffing, operations/hosting;;
989163795;RIVERTY GROUP NORWAY AS;74;;Å utvikle og investere i IT-løsninger innen FinTech, å levere tjenester fra spesialistteam, samt bedrive annen virksomhet i tilknytning til dette.;specific;bedrive fintech investere spesialistteam;;;
925772364;ROADGUARD AS;12;;Utvikle og drifte trafikksikkerhets-teknologi.;generic;trafikksikkerhets-teknologi;;;
818872372;ROBOTIC INNOVATION AS;6;;Drive utvikling av mobile robotiserte prototyper, for deretter å standardisere de som produkt. Varen kan leveres til forskjellige bransjer.;specific;bransjer deretter forskjellige leveres mobile prototyper robotiserte standardisere varen;;;
989030760;ROCK POCKET AS;7;www.rockpocket.games;Utvikling og salg av dataspill og programvare. Kjøp og salg av konsulentvirksomhet og aksjer samt deltagelse i andre selskaper og virksomheter.;specific;dataspill deltagelse selskaper;consulting/staffing, real estate/investment;;
913919467;ROCS AS;9;rocs.no;IT system og markedstjenester.;generic;markedstjenester;;;
988353612;RUBBERDUCK DEV AS;7;www.rubberduck.no;Konsulentvirksomhet innenfor IT og Data. Konsernselskap for datterselskaper og dermed eie aksjer i datterselskapene.;specific;datterselskapene datterselskaper eie konsernselskap;consulting/staffing, real estate/investment;;
997444345;RUBYNOR AS;13;;Selskapets virksomhet er systemutvikling og konsulenttjenester, hovedsakelig av webbaserte systemer, samt investering og deltakelse i andre selskaper og det som naturlig hører inn under dette.;specific;deltakelse inn selskaper systemutvikling webbaserte;consulting/staffing, real estate/investment;;
927002183;RUNWELL AS;5;;Utvikle software produkt for kvalitet og HMS styring av restauranter og hoteller;specific;hms hoteller kvalitet restauranter styring;;;
867595392;RØDBOKA AS;5;www.rodboka.no;Levering av data til bilindustrien i form av feilfrie, markedsbetrodde verdivurderinger og prognoser for identifikasjon og spesifisering av kjøretøy, samt prissetting og fastsetting av verdi for kjøretøy.;specific;bilindustrien fastsetting feilfrie form identifikasjon kjøretøy levering markedsbetrodde prissetting prognoser spesifisering verdi verdivurderinger;;;
996229009;S&T NORWAY AS;11;www.stcorp.no;1) Utvikle, bruke og opprettholde programvare for ytelseskritiske systemer. 2) Utøve konsulenttjenester.   3) Tilby ekspertise i form av personell.   4) Starte nye virksomheter innen romfartsbransjen, olje- og gassindustrien, forskningsbransjen.;specific;bruke ekspertise form forskningsbransjen gassindustrien nye olje- opprettholde personell romfartsbransjen starte tilby utøve ytelseskritiske;consulting/staffing;;
921430027;SAGA MEDIA TECH AS;21;;Drive med investeringer innenfor og utvikling av IT-produkter, herunder app- og programvareutvikling samt deltakelse i andre foretak med tilsvarende virksomheter og annen virksomhet som faller naturlig sammen med dette.;specific;app- deltakelse faller foretak it-produkter;product/SaaS, real estate/investment;;
929669436;SAGA NORDIC AS;17;;Konsulentvirksomhet, utvikling og salg av programvare og videresalg av programvare.;generic;videresalg;consulting/staffing;;
918714529;SANITY AS;39;;Bygge og selge/lisensiere publikasjonsløsninger o.l. for internett.;specific;bygge internett lisensiere publikasjonsløsninger;product/SaaS;;
935103517;SANNA GROUP AS;22;;Programvareutvikling.;boilerplate;;;;
834400332;SATVISION SOFTWARE AS;9;;Utvikling, markedsføring og salg av programvare, samt konsulenttjenester som naturlig tilhører dette.;generic;tilhører;consulting/staffing;;
989364413;SAVE SOLUTIONS AS;12;www.savesolutions.no;Utvikling av programvare for avstemming, samt konsulentbistand på dette.;specific;avste ing konsulentbistand;consulting/staffing;;
925814385;SAVVY AS;15;;Rådgivnings- og konsulenttjenester med hovedvekt på programmering og design.;specific;design ering hovedvekt progra rådgivnings-;consulting/staffing;;
920766838;SAYFR AS;15;www.sayfr.com;Utvikle og tilby digitale produkter innen kultur og sikkerhet.;specific;digitale kultur sikkerhet tilby;;;
929917316;SB TECH AS;5;;Programmering, montering på maskiner, serviceoppdrag og konsulentvirksomhet. Andre oppgaver som står i nær tilknytning til det forannevnte. Deltagelse i annen virksomhet ved aksjekjøp eller lignende.;specific;aksjekjøp deltagelse ering forannevnte maskiner montering nær oppgaver progra serviceoppdrag;consulting/staffing;;
932166356;SCALE AQUACULTURE SOFTWARE AS;42;;Programmering.;generic;ering progra;;;
930099996;SCALEMEM AS;5;;Utvikling og salg av maskin- og programvare.;generic;maskin-;;;
815244672;SCANDINAVIAN REACH TECHNOLOGIES AS;11;www.scanreach.com;Utvikling av hardware og software for sikkerhetsløsninger.;generic;hardware sikkerhetsløsninger;hardware/electronics;;
933432165;SCHIBSTED MEDIA PRODUCTS & TECHNOLOGY AS;140;schibsted.com;Levere innloggingstjenester knyttet til eksterne leverandører av betalingstjenester og annen virksomhet som står i forbindelse dermed. Selskapet kan gjøre investeringer samt inneha eierandeler i andre selskaper.;specific;betalingstjenester eierandeler eksterne gjøre inneha innloggingstjenester knyttet leverandører selskaper;real estate/investment;;
992596996;SCREENPARTNER AS;5;;Salg av Web- og konsulenttjenester.;generic;web-;consulting/staffing;;
918111573;SCRIMBA AS;5;scrimba.com;Vi er et teknologiselskap som bygger en ny måte å lære tekniske fag audiovisuelt på internett. Vi skal bygge en digital plattform der folk kan lage og konsumere læringsinnhold.;specific;audiovisuelt bygge bygger der digital fag folk internett konsumere lage lære læringsinnhold måte plattform tekniske teknologiselskap;product/SaaS;;
922629447;SECLOUD AS;8;www.secloud.com;Softwareutvikling og konsulentvirksomhet innenfor GDPR og datasikkerhet samt enhver annen virksomhet i tilknytning til dette. Selskapet kan eie aksjer og andeler i andre selskaper.;specific;datasikkerhet eie enhver gdpr selskaper softwareutvikling;consulting/staffing, real estate/investment;;
919420197;SECURE PRACTICE AS;14;securepractice.no;Utvikling og salg av programvare og opplæringsmateriell for å bekjempe svindel og hacking, tilby sikre digitale tjenester, samt konsulenttjenester knyttet til dette.;specific;bekjempe digitale hacking knyttet opplæringsmateriell sikre svindel tilby;consulting/staffing;;
922089841;SEENTHIS NORWAY AS;13;;Utvikling og salg av applikasjoner innenfor IT, og annen beslektet virksomhet.;generic;applikasjoner beslektet;product/SaaS;;
925602108;SELVKLART AS;14;;Design og utvikling av IT-løsninger.;generic;design;;;
915085865;SEMINE AS;53;;Utvikling og salg av informasjonssystemer og regnskapssystemer.;generic;informasjonssystemer regnskapssystemer;;;
931193031;SENSA AS;6;;Programmering.;generic;ering progra;;;
919415223;SENSIO AS;165;sensio.io;Utvikle, designe, prosjektere og installere integrerte styringsanlegg med løsninger og tjenester hovedsakelig for bedriftsmarkedet.;specific;bedriftsmarkedet designe installere integrerte prosjektere styringsanlegg;;;
826475412;SENTISYSTEMS AS;9;;Å utvikle, tilby og støtte fleksible og brukervennlige hardware og software løsninger for integrert sensor data prosessering.;specific;brukervennlige fleksible hardware integrert prosessering sensor støtte tilby;hardware/electronics;;
992329831;SERIA AS;6;www.seria.no;Programvareutvikling. Drift av nettsider. APP utvikling. WEB-design. Digital markedsføring.;specific;app digital nettsider web-design;product/SaaS, operations/hosting;;
920848230;SERNOR AS;6;;Annen spesialitet innen nettverkssystemer, informasjonssystemer og tilknyttede produkter, herunder blant annet software og hardware, elektroniske produkter samt alt utstyr, tilbehør og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak. Selskapet kan også drive med kjøp/drift av fast eiendom.;specific;delta elektroniske fast foretak gjøre hardware informasjonssystemer interessert måte nettverkssystemer seg spesialitet tilbehør tilknyttede utstyr;hardware/electronics, operations/hosting, real estate/investment;;
914085837;SEVEN PEAKS NORWAY AS;5;;Produksjon av IT-programvare og relaterte tjenester, herunder produksjon av applikasjoner for telekommunikasjon. Virksomheten kan også bestå i deltagelse i andre virksomheter;specific;applikasjoner bestå deltagelse it-programvare teleko unikasjon;product/SaaS;;
926677780;SHAPEMAKER AS;5;;Utvikle og selge programvareprodukter for telekom, fornybar energi og AEC industri.;specific;aec energi fornybar industri programvareprodukter telekom;;;
817404502;SHAREFOX AS;10;;Utvikling og drift av programvare og tjenester knyttet til utleie av utstyr på nett. Utvikling av software plattform som tilbys til egen utleievirksomhet, samt tilbys som en software-as-a-service tjeneste til andre selskaper som driver utleie.;specific;egen knyttet nett plattform selskaper software-as-a-service tilbys utleievirksomhet utstyr;product/SaaS, hardware/electronics, operations/hosting;;
916235747;SHORT SHIFT AS;5;;Programvareutvikling. Programmering. Drift av web-portaler.;specific;ering progra web-portaler;operations/hosting;;
915087027;SICS SYSTEM AS;6;;Utvikling, installasjon, drift og salg av smarthusløsninger, styringssystemer og internettløsninger, samt konsulenttjenester tilhørende dette.;specific;installasjon internettløsninger smarthusløsninger styringssystemer tilhørende;consulting/staffing;;
998359767;SIKOM CONNECT AS;17;sikom.no;Utvikling og salg av programvarebaserte abonnementsjenester og tilhørende utstyr.;specific;abonnementsjenester programvarebaserte tilhørende utstyr;product/SaaS, hardware/electronics;;
922308055;SIKRI AS;106;sikri.no/;Drive virksomhet innenfor utvikling og investering i andre selskaper og alt som står i forbindelse med de forannevnte virksomheter.;generic;forannevnte selskaper;real estate/investment;;
981668294;SIMA AS;5;www.simasoftware.no;Utvikling og leveranse av programvare og tjenester.;boilerplate;;;;
918938877;SIMPLIFAI AS;12;www.simplifai.ai/;Programmering og webutviklingstjenester samt konsulenttjenester knyttet til maskinlæring og integrasjon av IT-løsninger og datateknologi.;specific;datateknologi ering integrasjon knyttet maskinlæring progra webutviklingstjenester;consulting/staffing;;
996574474;SINCOS SOFTWARE AS;10;24nettbutikk.no;Utvikling og salg av programvare.;boilerplate;;;;
825219102;SINEC SYSTEMS AS;8;;Utvikling og salg av IT-systemer. Tilhørende rådgivning og investeringer.;generic;it-systemer tilhørende;consulting/staffing, real estate/investment;;
932478102;SIX ROBOTICS AS;78;;Programmering.;generic;ering progra;;;
926188305;SKAGERRAK TECHNOLOGIES AS;11;;Utvikle og kommersialisere konsepter, merkevarer og white-label løsninger innenfor gaming.;specific;ersialisere gaming konsepter merkevarer white-label;games/media;;
991025022;SKALAR AS;14;;Å tilby tjenester og produkter innen IT.;generic;tilby;;;
920940188;SKIMORE AS;8;;Være en leverandør til alpinbransjen og da spesifikt til drivere av skianlegg. Selskapet vil selge en løsning for salg av heiskort og andre varer/tjenester i skianlegget. Selskapet er i hovedsak et IT selskap. Selskapet vil også søke å selge sin løsning til fornøyelsesparker.;specific;alpinbransjen drivere fornøyelsesparker heiskort hovedsak leverandør sin skianlegg skianlegget spesifikt søke varer være;;;
814054462;SKIPERFORMANCE AS;6;;Utvikle internettrelaterte tjenester og investeringer relatert til slik virksomhet.;generic;internettrelaterte;real estate/investment;;
916636660;SKIWO AS;7;www.skiwo.com;Holdingselskap. Programvareutvikling.;generic;holdingselskap;;;
918460101;SKOGEN UTVIKLING AS;17;;Webutvikling. Programmering, grafisk utvikling og design.;specific;design ering grafisk progra webutvikling;;;
930599824;SKYTALE AS;16;;Programvare utvikling, prosjekter, timebasert bistand.;generic;timebasert;;;
922607923;SKYTECH CONTROL AS;17;;Utvikle, drifte og selge ulike typer av data- og telekommunikasjonssystemer og konsulenttjenester, både nasjonalt og internasjonalt, samt å foreta investeringer i andre virksomheter og aktiviteter relatert til dette.;specific;aktiviteter data- foreta internasjonalt nasjonalt teleko unikasjonssystemer;consulting/staffing, real estate/investment;;
925730289;SKYTTEL AS;51;;Virksomhet relatert til systemløsninger, driftstjenester og kundetjenester innen betalingsformidling, innfordring og rapportering innen transportsektoren. I tillegg skal selskapet kunne tilby tilleggstjenester fra andre sektorer knyttet til selskapets teknologiske løsninger.;specific;betalingsformidling driftstjenester innfordring knyttet kundetjenester kunne rapportering sektorer systemløsninger teknologiske tilby tillegg tilleggstjenester transportsektoren;;;
914307465;SMART MEDIA AS;8;smartmedia.no;Utvikle, selge og levere programmeringstjenester, webtjenester og grafiske tjenester. Selskapet kan også engasjere seg i annen naturlig tilgrensende virksomhet.;specific;engasjere eringstjenester grafiske progra seg tilgrensende webtjenester;;;
988578932;SMARTDOK AS;66;www.smartdok.com;Utvikling av datasystemer.;boilerplate;;;;
916476507;SMARTORG AS;13;;Programmeringstjenester (Omfatter programutvikling, -endring, -test og -support med henblikk på å oppfylle en bestemt kundes behov: kundespesifisert programvare).;specific;behov bestemt endring eringstjenester henblikk kundes kundespesifisert omfatter oppfylle progra programutvikling support test;;;
934308603;SMARTTMS AS;5;;Selge og levere programvare og tjenester og annet som naturlig sammenfaller med dette.;generic;enfaller;;;
929481070;SNAPPY AS;6;;Applikasjonsutvikling, nettstedsadministrasjon, skylagring, nettstedstjenester, applikasjonstjenester.;specific;applikasjonstjenester applikasjonsutvikling nettstedsadministrasjon nettstedstjenester skylagring;product/SaaS;;
917790477;SNOWBALL DIGITAL AS;9;;Yte digitale tjenester til selskaper, så som utarbeidelse av hjemmesider, nettbutikker, digitale medier og publikasjoner.;specific;digitale esider hje medier nettbutikker publikasjoner selskaper utarbeidelse yte;;;
999007228;SOCO NORGE AS;72;www.soco.no;Konsulentvirksomhet, konsulenttjenester innen programutvikling og software testing.;generic;programutvikling testing;consulting/staffing;;
931706004;SOFTCAP AS;5;;Programmering. Drift av web-portaler. Konsulenttjenester innen IT.;specific;ering progra web-portaler;consulting/staffing, operations/hosting;;
991831436;SOLVER NORWAY AS;12;;Utvikling og salg av software. Salg av konsulenttjenester innen administrasjon/økonomi/IT. Import og distribusjon av software. Delta i andre selskaper med lignende virksomhet.;specific;administrasjon delta distribusjon selskaper økonomi;consulting/staffing;;
933322645;SOLWR SOFTWARE AS;49;www.solwr.com;Rådgivende virksomhet og handel, herunder formidling av produkter og tjenester innen data. Dessuten skal selskapet kunne kjøpe aksjer i innenlandske og utenlandske foretagender samt kjøp, salg og utleie av bygg og hva dermed står i forbindelse.;specific;bygg dessuten foretagender formidling innenlandske kjøpe kunne rådgivende utenlandske;consulting/staffing, real estate/investment;;
930185817;SONAT FIGMENT AS;5;;Programmering og annen virksomhet relatert til dette.;generic;ering progra;;;
928932214;SONETT AS;47;www.sonettdental.no;Utvikle og levere datatjenester til bruk for helsevesenet.;specific;bruk datatjenester helsevesenet;;;
922184534;SONITOR TECHNOLOGIES AS;37;;Utvikling, produksjon og salg av data- og radiotekniske produkter med naturlig tilbehør og det som dermed står i forbindelse, samt deltagelse i andre selskaper.;specific;data- deltagelse radiotekniske selskaper tilbehør;;;
933071618;SOOLV AS;5;;Programmering.;generic;ering progra;;;
916900201;SOUNDLY AS;11;;Salg av lydeffekter i egenutviklet programvare, samt lyd-, film- og musikkproduksjon og dertil hørende konsulentvirksomhet. Videre vil selskapet ha noe investeringsaktivitet innenfor eiendom og kjøp/salg av aksjer og verdipapirer.;specific;dertil egenutviklet film- hørende investeringsaktivitet lyd- lydeffekter musikkproduksjon noe verdipapirer videre;consulting/staffing, real estate/investment;;
922774692;SOUNDSENSING AS;6;soundsensing.no;Produksjon og salg av sensorer til støymåling, lisensiering av egenutviklet programvare, abbonement-basert data-analyse. Salg til bedrifter og offentlig sektor, samt direktesalg til forbrukere via nett.;specific;abbonement-basert data-analyse direktesalg egenutviklet forbrukere lisensiering nett offentlig sektor sensorer støymåling via;product/SaaS, hardware/electronics;;
913866185;SPECTAC AS;9;www.spectac.no;Utvikling, import og salg av elektroniske produkter. Kursvirksomhet. Salg av konsulent tjenester. Utleie av driftsmidler.;specific;driftsmidler elektroniske kursvirksomhet;consulting/staffing;;
913270193;SPESIALISTBEDRIFTEN AS;16;;Tjenesteytende virksomhet innen programmering, koding og digitalisering, og annet som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignede virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagender. Selskapet skal fortrinnsvis ansette arbeidstakere med Asbergers syndrom, og utnytte de fortrinn arbeidstakere med denne diagnosen har.;specific;ansette arbeidstakere asbergers denne diagnosen digitalisering ering faller foretagender fortrinn fortrinnsvis gjøre har interessert koding lignede måte progra seg syndrom tjenesteytende utnytte;real estate/investment;;
998209218;SPOND AS;57;;Selskapets virksomhet er å gjøre det enkelt for grupper, lag, foreninger å delta i organisert aktivitet, gjennom å levere digitale verktøy for organisering, kommunikasjon og innsamling av midler til bestemte formål, eksempelvis til utstyr, uniformer, turneringer o.l.;specific;aktivitet bestemte delta digitale eksempelvis enkelt foreninger gjennom gjøre grupper innsamling lag midler organisering organisert turneringer uniformer unikasjon utstyr verktøy;hardware/electronics;;
932754843;SPORT AI AS;6;;Programmering.;generic;ering progra;;;
925971855;SPRINGBOARD ENERGY SYSTEMS AS;5;;Programmering og andre IT-baserte tjenester.;specific;ering it-baserte progra;;;
987307749;SQUAREHEAD TECHNOLOGY AS;80;;Utvikling og salg av systemer for lydopptak.;generic;lydopptak;;;
937224168;STENDR AS;9;;Utvikling av teknologi, programvare, maskinvare og systemer innen forsvar og sikkerhet.;specific;forsvar maskinvare sikkerhet;hardware/electronics;;
932052237;STIMLINE WELL INTERVENTION SYSTEMS AS;7;;Programmering.;generic;ering progra;;;
998327490;STIX UTVIKLING AS;6;www.stix.no;Programmeringstjenester.;generic;eringstjenester progra;;;
925395366;STORESHOP AS;5;;Utvikle og selge platform baserte tjenester for B2B netthandel.;specific;baserte netthandel platform;;;
927347288;STOREVIK IT AS;6;;IT- og sikkerhetstjenester og produkter i SMB-markedet.;specific;it- sikkerhetstjenester smb-markedet;;;
918330100;STRISE AS;30;;Programmeringstjenester.;generic;eringstjenester progra;;;
920990029;STUDIO X AS;5;;Programmeringstjenester, systemutvikling, apputvikling, ui/ux design, konseptutvikling, grafisk og visuell kommunikasjons, design, digitale tjenester, videoproduksjon, utleie videoutstyr.;specific;apputvikling design digitale eringstjenester grafisk konseptutvikling progra systemutvikling unikasjons videoproduksjon videoutstyr visuell;;;
982461715;STYREPLAN AS;5;www.styreplan.no;Utgivelse av programvare. Utgivelse av annen programvare, ikke spill.;specific;ikke spill utgivelse;games/media;;
915560008;STYRET.COM - IN THE BOX AS;7;;Utvikling av IT-tjenester, Drift av IT-tjenester.;boilerplate;;operations/hosting;;
927611929;STØ AS;276;www.stoe.no;Utvikling og leveranse av elektroniske ID- og betalingsløsninger.;specific;betalingsløsninger elektroniske id-;;;
930863165;SUBRITE AS;5;;Media og digitale tjenester.;generic;digitale media;games/media;;
933878805;SUPERCOMPANY AS;5;;Programmering.;generic;ering progra;;;
930747785;SURFNET AS;5;;Levere internettløsninger.;generic;internettløsninger;;;
931456237;SUSOFT AS;6;;Handel, merkantil konsulentvirksomhet, samt del- tagelse i andre selskaper ved aksjetegning eller på annen måte.;specific;aksjetegning del- merkantil måte selskaper tagelse;consulting/staffing;;
911801663;SVENN AS;24;www.24onoff.no;Utvikling og salg av digitale løsninger, timesystemer etc.;generic;digitale timesystemer;;;
935750482;SVITSJBOARD AS;5;;Programvareutvikling.;boilerplate;;;;
922201080;SWIPLOAD TECHNOLOGIES AS;6;www.swipload.com;Programvareutvikling.;boilerplate;;;;
929470826;SWUSJ TRONDHEIM AS;10;;Systemutvikling innen informasjonsteknolog og konsulentvirksomhet.;generic;informasjonsteknolog systemutvikling;consulting/staffing;;
914755212;SYNERGY SKY AS;17;;Utvikling av softwareprogrammer;generic;softwareprogra;;;
923255818;SYNPLAN AS;7;;Utvikle og selge programvareprodukter, systemer og tjenester ved bruk av kunstig intelligens, maskinlæring og relatert informasjonsteknologi. Samtidig vil vi tilby konsulenttjenester innen kunstig intelligens, maskinlæring og IKT.;specific;bruk intelligens kunstig maskinlæring programvareprodukter samtidig tilby;consulting/staffing;;
918817166;SYSTIMA AS;11;;Utvikle ERP-systemer som effektiviserer prosesser. Selskapet kan også investere i andre selskaper.;specific;effektiviserer erp-systemer investere prosesser selskaper;;;
979155034;SYSTOR TRONDHEIM AS;35;www.systor.st;Utvikle og levere EDB-systemer og utøve rådgivning i bruk av slike systemer, herunder også deltagelse i andre selskaper.;specific;bruk deltagelse edb-systemer selskaper slike utøve;consulting/staffing;;
931316753;TAKE TAKE TAKE AS;14;;Programmering.;generic;ering progra;;;
975384225;TANSA SYSTEMS AS;12;;Utvikling og handel med dataprodukter i Norge og utlandet.;generic;dataprodukter utlandet;;;
917751870;TAPAD NORWAY AS;8;;Utvikling og salg av annonseteknologi, samt tilknyttet virksomhet.;generic;annonseteknologi;;;
835850242;TAPPIN AS;8;;Programvareutvikling.;boilerplate;;;;
819544182;TARGET365 AS;5;;Utvikling og produksjon av løsninger for digital kommunikasjon, utvikling og produksjon av software for lojalitets programmer og digitalisering av bedrifters B2C strategi. Konsulentvirksomhet knyttet til bedrifters digitale strategi.;specific;bedrifters digital digitale digitalisering knyttet lojalitets progra strategi unikasjon;consulting/staffing;;
826389702;TAVLER AS;5;;Programmeringstjenester;generic;eringstjenester progra;;;
931214276;TECH NORWAY AS;10;;Programmering. Konsulenttjenester innen IT.;generic;ering progra;consulting/staffing;;
880823582;TECHNIA AS;9;;Salg og leveranser av systemtjenester for IT-baserte produkt- og produktsjonsutvikling.;specific;it-baserte produkt- produktsjonsutvikling systemtjenester;;;
912171752;TELARIS AS;28;www.telaris.no;Programmering. Konsulenttjenester innen IT.;generic;ering progra;consulting/staffing;;
915639275;TELAVOX AS;8;;Utvikle, produsere og selge faste og mobile IT- og kommunikasjonsløsninger, maskinvare og programvare og dermed relaterte tjenester.;specific;faste it- maskinvare mobile unikasjonsløsninger;hardware/electronics;;
926981595;TELEPLAN GLOBE AS;192;;Å utvikle og selge programvare innfor geografiske informasjonssystemer og frekvensplanlegging og hva dermed står i forbindelse.;specific;frekvensplanlegging geografiske informasjonssystemer innfor;;;
916669569;TELEPLAN HOLDING AS;8;;Å eie aksjer i andre selskaper, å eie fast eiendom eller andre aktiva, samt hva dermed står i for- bindelse.;specific;aktiva bindelse eie fast for- selskaper;real estate/investment;;
927998068;TELESCOPECO AS;12;;Utvikle og selge programvare innenfor informasjonsteknologi, samt levere generelle konsulenttjenester, og alt som kan knyttes til denne type virksomhet.;specific;denne generelle knyttes;consulting/staffing;;
917519919;TELLU AS;49;www.tellu.no;Utvikling og salg av en IOT Integrasjons plattform og tilhørende tjenester.;specific;integrasjons iot plattform tilhørende;product/SaaS;;
933458393;TERKI AS;6;;Konsulenttjenester innen IT.;boilerplate;;consulting/staffing;;
927075881;TESTIFY AS;19;;Utvikling og salg av software og tjenester innen informasjonsteknologi.;boilerplate;;;;
998474574;TGS PREDIKTOR AS;46;;Programvareutvikling, konsulentvirksomhet innenfor automatisering og måleteknikk;generic;automatisering måleteknikk;consulting/staffing;;
979485190;THALES NORWAY AS;276;thales.no;Å utvikle, produsere, markedsføre og selge militære og sivile kommunikasjonsystemer i Norge og verden for øvrig, herunder deltakelse i andre selskaper.;specific;markedsføre militære sivile unikasjonsystemer verden øvrig;;;
912829456;THE NORTH ALLIANCE NORGE AS;17;;Eie aksjer i datterselskaper samt å foreta investeringer og virksomhet som står i forbindelse med dette.;specific;datterselskaper eie foreta;real estate/investment;;
996633918;THE QT COMPANY AS;66;;Informasjonsteknologi, computer basert system design, GPRS applikasjon, tredje generasjons trådløs applikasjon, interaktiv TV, web kommunikasjon, internettside, ADP applikasjon og audiovisuell, grafisk, underholdnings og multimedia industri relatert virksomhet. Selskapet kan designe, utvikle, produsere, selge, markedsføre, importere, eksportere og fremstille produkter som er relatert til forannevnte funksjoner og tilby opplæring, konsulent, instllering, støtte og vedlikeholdstjenester relatert til forannevnte funksjoner. Selskapet kan eie fast eiendom, kjøretøy og verdipapirer, omsette disse, lease dem og praktisere investeringsaktiviteter og omsetning av verdipapirer.;specific;adp applikasjon audiovisuell basert computer dem design designe disse eie eksportere fast forannevnte fremstille funksjoner generasjons gprs grafisk importere industri instllering interaktiv internettside investeringsaktiviteter kjøretøy lease markedsføre multimedia omsetning omsette opplæring praktisere støtte tilby tredje trådløs underholdnings unikasjon vedlikeholdstjenester verdipapirer web;product/SaaS, consulting/staffing, real estate/investment;;
921673310;THE WATS COMPANY AS;26;wats.com;Utvikling, produksjon og salg av elektriske informasjonssystemer, herunder konsulentvirksomhet rettet mot IT-bransjen.;specific;elektriske informasjonssystemer it-bransjen rettet;consulting/staffing;;
993452890;THELMA BIOTEL AS;11;www.thelmabiotel.com;Utvikle og selge instrumentering for måling og innhenting av data fra fugler, dyr og fisk både i naturlige omgivelser og i oppdrett.;specific;dyr fisk fugler innhenting instrumentering måling naturlige omgivelser oppdrett;hardware/electronics;;
