orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
893444262;SANDAL ELEKTRO AS;5;;Elektrisk installasjonsarbeid, handel, investering i fast eiendom og virksomhet som står i forbindelse med dette.;generic;fast;installation, trade/retail;;
977092418;SANDEFJORD ELEKTRO AS;17;;Elektroinstallatørvirksomhet.;generic;elektroinstallatørvirksomhet;;;
963761244;SANDNES AUTOMASJON & INSTALLASJON AS;16;;Drive handel samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.;boilerplate;;trade/retail;;
810034882;SANDNES ELEKTRISKE AS;11;;Handel og innstallasjonsvirksomhet, eller annen virksomhet forbundet med dette, samt delta I annen virksomhet.;specific;delta forbundet innstallasjonsvirksomhet;trade/retail;;
912265420;SANDNESSJØEN INSTALLASJON AS;5;;Elektro- og ventilasjonsinstallasjon. Rådgivning i forbindelse med installasjon. Salg av varer i forbindelse med installasjonsvirksomheten. Eie aksjer og andeler i andre selskap.;specific;eie elektro- installasjonsvirksomheten varer ventilasjonsinstallasjon;installation;;
990765731;SANDVIKA ELEKTRO AS;10;;Salg av varer og tjenester i forbindelse med elektroinstallasjoner, herunder deltagelse i andre virksomheter som måtte stå i forbindelse med dette.;specific;deltagelse stå varer åtte;installation;;
921057474;SARPSBORG ELEKTRO AS;17;;Elektrisk installasjonsarbeid og alt som faller naturlig innunder dette.;generic;faller innunder;installation;;
981408020;SARPSBORG ELINSTALLASJON AS;13;;Elektrisk installasjon for svak og sterkstrøm og det som naturlig faller innen bransjen. Kjøp, salg av varer og tjenester.;specific;bransjen faller sterkstrøm svak varer;installation;;
981568915;SAS ELEKTRO AS;17;;Autorisert elektroinstallatør.;generic;autorisert elektroinstallatør;;;
922956170;SAS ELEKTROSERVICE AS;14;;Elektroinstallasjon og alt som herved står i forbindelse.;boilerplate;;installation;;
976538935;SAUDA INSTALLASJON AS;35;www.saudainst.no;Elektroinstallasjon og annen virksomhet som kan ha tilknytning til dette.;boilerplate;;installation;;
891133952;SAUTER NORGE AS;25;;Byggautomasjon. Selskapet skal kjøpe/selge produkter, levere systemløsninger, prosjektering og service innen byggautomasjon. I tillegg skal firmaet drive med investeringsvirksomhet av enhver art, herunder deltakelse i andre selskaper samt alt som står i forbindelse hermed.;specific;art byggautomasjon enhver firmaet investeringsvirksomhet kjøpe prosjektering systemløsninger tillegg;;;
918693904;SDS ELEKTRO AS;5;;Elektrikertjenester og elektroarbeid og øvrige tjenester knyttet til oppsett, drift og vedlikehold av elektriske anlegg.;specific;elektrikertjenester elektroarbeid knyttet oppsett øvrige;;;
980383946;SEAS SPJELKAVIK ELEKTRO AS;12;www.seas24.no;Handel med elektroprodukter, o.l., installasjonsvirksomhet, m.v. Selskapet skal også gjennom aksjeeie eller på annen måte kune delta i andre foretak.;specific;aksjeeie delta elektroprodukter foretak gjennom installasjonsvirksomhet kune måte;installation, trade/retail;;
993872636;SECTECH AS;24;;Selskapets formål er å prosjektere, kontrollere og installere sikkerhetssystemer. Samt elektro entrepriser.;specific;entrepriser installere kontrollere prosjektere sikkerhetssystemer;security/telecom;;
963825250;SEKO ELEKTRO AS;54;;Installasjon og salg av elektro materiell, og alt som står i forbindelse herved.;generic;materiell;installation;;
929038657;SELECT ELEKTRO AS;6;;Elektroinstallasjon.;boilerplate;;installation;;
884698022;SELFORS INSTALLASJON AS;5;;Elektroninstallasjoner av svak og sterk strøm, kontroll og planlegging av anlegg. Selskapet kan også drive eksport og import.;specific;elektroninstallasjoner kontroll planlegging sterk strøm svak;;;
986342877;SENDIT AS;5;;Installasjon, og produksjonsvirksomhet, service og konsulentvirksomhet, samt hva dermed står i forbindelse, herunder deltagelse i andre selskaper.;generic;produksjonsvirksomhet;installation;;
966291192;SERVICE ELEKTRIKEREN AS;40;;Installasjosvirksomhet, samt virksomhet som står i naturlig forbindelse med dette.;generic;installasjosvirksomhet;;;
922250863;SERVICE PRODUCTION & INVEST AS;11;spi-solbutikk.no;Elektrisk installasjonsarbeid, rengjøringstjenester, installasjon av varmepumper, netthandel, transporttjenester, bygning og renovering.;specific;bygning netthandel rengjøringstjenester renovering transporttjenester varmepumper;installation, solar/energy;;
983185843;SERVICEPARTNER NOTODDEN AS;7;;Installasjons- og vedlikeholdsvirksomhet innenfor fagområdene elektro-, bygg-, rør-, mekanisk. Salg av elektro- og rørmatriell og byggevarer.;specific;bygg- byggevarer elektro- fagområdene installasjons- mekanisk rør- rørmatriell vedlikeholdsvirksomhet;installation;;
935412099;SERVICESENTRALEN LÅS OG NØKKEL AS;8;;Elektrisk installasjonsarbeid (låsesmed).;generic;låsesmed;installation;;
925834157;SES ELEKTRO AS;32;;Drive elektrisk installasjonsvirksomhet og salg av elektriske artikler, samt investering i eiendommer og verdipapir, og hva dermed står i forbindelse.;specific;artikler eiendo installasjonsvirksomhet verdipapir;installation, trade/retail;;
987818549;SET ELEKTRO AS;102;www.set.no;Elektrisk installasjon for industri og bolig samt gatebelysning og deltakelse i andre selskaper.;specific;bolig deltakelse gatebelysning industri selskaper;installation, automation/industrial;;
925354805;SG ELEKTRIKER AS;26;;Elektrisk installasjonsarbeid. Drift, vedlikehold og service. Kjøp, salg og utleie av fast eiendom.;generic;fast;installation;;
994038370;SH - ELEKTRO AS;9;shelektro.no;Elektrisk installasjonsarbeid, salg av elektrisk materiell og utstyr.;generic;materiell utstyr;installation, trade/retail;;
917360596;SIDDIS ELEKTRO AS;10;www.siddiselektro.no;Elektroinstallasjoner for bolig og næring.;generic;bolig næring;installation;;
996692345;SIGDAL ELEKTRO AS;5;www.sigdalelektro.no;Elektroentreprenørvirksomhet.;generic;elektroentreprenørvirksomhet;;;
885326552;SIGVARTSEN ELEKTRO AS;32;;Elektroentreprenørvirksomhet og elektroinstallasjon med naturlig tilhørende virksomhet, herunder også detaljsalg av elektriske artikler.;specific;artikler detaljsalg elektroentreprenørvirksomhet tilhørende;installation;;
916230184;SIKKER JERNBANE AS;39;;Konsulenttjenester og utførende enhet innen jernbanefag, elektrofag, sikkerhet, bygg og anlegg. Vi er et elektroforetak innen anleggstypene, lav- og høytspent, jernbane- og sporveisdrift, samt lavspent for bygning. Bedriftene er aktive med kjøp og salg av aksjer, verdipapirer og eiendom.;specific;aktive anleggstypene bedriftene bygg bygning elektrofag elektroforetak enhet høytspent jernbane- jernbanefag lav- lavspent sikkerhet sporveisdrift utførende verdipapirer;security/telecom;;
966855908;SIKKERHET & SERVICE VERDAL AS;6;;Salg av mobiltlf, telefon, radio/TV, lås og beslag, montering avlås, svakstrøm.;specific;avlås beslag lås mobiltlf montering radio svakstrøm telefon;security/telecom;;
982333733;SIKKERHET 24 AS;51;;Drive med salg og installasjon av data og sikkerhetsløsninger.;generic;data sikkerhetsløsninger;installation, security/telecom;;
931551418;SIKRA SIKKERHET AS;7;;Montering og salg av alarmer, brann- og andre sikkerhetsprodukter. Prosjektering.;specific;alarmer brann- montering prosjektering sikkerhetsprodukter;security/telecom;;
917356181;SIMEX ELEKTRO AS;31;;Å utføre elektroinstallasjoner i boliger og bygninger, og annet som står i naturlig forbindelse med dette.;specific;boliger bygninger utføre;installation;;
935847303;SIMO ELEKTRO ENTREPRENØR AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
984548621;SINUS AS;55;;Utøvelse av elektroentreprenørvirksomhet, samt hva som hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet og å skaffe aksjeeierne økonomisk utbytte.;specific;aksjeeierne elektroentreprenørvirksomhet skaffe utbytte utøvelse økonomisk;;;
983156207;SINUS BODØ AS;29;www.elteamnord.no;Elektriske installasjoner samt utleie av fast eiendom.;generic;fast;installation;;
953343339;SINUS BRØNNØYSUND AS;29;;Prosjektering og installasjon av elektriske anlegg samt salg av elektrisk materiell og utstyr, og det som naturlig står i forbindelse med dette, her- under å delta i andre selskaper.;specific;delta her- materiell prosjektering selskaper utstyr;installation, trade/retail;;
989059335;SINUS ELEKTRO AS;76;www.sinus-elektro.no;Eie og investere i aksjer og andre selskaper og virksomheter, samt deltakelse av enhver art i andre virksomheter og hva dermed står i forbindelse.;specific;art deltakelse eie enhver investere selskaper;;;
996301559;SINUS MOSJØEN AS;28;;Utøvelse av elektroentreprenørvirksomhet, elektriske installasjoner mv.;generic;elektroentreprenørvirksomhet utøvelse;installation;;
930877425;SINUS NESNA AS;6;;Elektrisk installasjonsforretning med salg av elektriske artikler samt hva som står i forbindelse hermed.;generic;artikler installasjonsforretning;installation, trade/retail;;
930703419;SIWE ELEKTRO AS;16;;Elektrisk installasjon samt andre oppgaver som derved står i forbindelse.;generic;derved oppgaver;installation;;
930618209;SJOAREN ELEKTRO AS;6;;Installasjonsarbeid elektro.;boilerplate;;installation;;
974526166;SJØVOLD ELEKTRO AS;6;;Elektro installasjon og salg av elektro materiell.;generic;materiell;installation;;
916760655;SK ELEKTRO AS;31;skielektro.no;Elektrikerarbeid.;boilerplate;;;;
926060996;SKANSEN ELEKTRO AS;30;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
987183829;SKARPSNO ELEKTRO AS;28;skarpsno-elektro.no;Salg/montering av elektriske installasjoner og konsulenttjenester, samt alt annet som faller inn under dette.;specific;faller inn montering;installation;;
926781537;SKG-CONSULT AS;21;;Installasjon og drift av bredbåndsnett samt øvrig virksomhet tilknyttet dette.;generic;bredbåndsnett øvrig;installation;;
948248638;Ski Elektriske Installasjon A/S;27;www.skiel.no;Deltakelse i og utvikling av handels- og service- bedrifter, kjøp, salg, forvaltning og utvikling av fast eiendom, investering i verdipapirer og alt som hermed står i forbindelse, herunder delta i andre selskaper.;specific;delta deltakelse fast forvaltning handels- selskaper service- verdipapirer;;;
922022178;SKINA AS;5;;Å drive elektro-entreprenørviksomhet innen gatelys, overføringsanlegg og beredskapstjenester.;specific;beredskapstjenester elektro-entreprenørviksomhet gatelys overføringsanlegg;;;
989004182;SKOGHEIM EL. INSTALLASJON AS;22;;Elektrisk installasjonsarbeide og dertil tilhørende virksomhet.;specific;dertil installasjonsarbeide tilhørende;installation;;
992786337;SKUTLE EL.INSTALLASJON AS;6;;Bygg og anlegg: El. installasjon av bolig, næringsbygg og anlegg.;specific;bolig bygg næringsbygg;installation;;
991295070;SLAGEN ELEKTRISKE AS;12;www.slagenelektriske.no;Installasjonsvirksomhet, transporttjenester, handel, investeringer i andre selskap og hva dermed står i forbindelse.;generic;installasjonsvirksomhet transporttjenester;installation, trade/retail;;
992383259;SLAGEN ELEKTRO & AUTOMASJON AS;126;;Elektrisk installsjonsarbeider.;generic;installsjonsarbeider;;;
985727139;SLETTEN ELEKTRO AS;22;;Virksomhet innen installasjonsvirksomhet hva gjelder elektrisk og elektronisk utstyr med mer. Videre tar selskapet siktelse på deltakelse som eier i andre selskaper.;specific;deltakelse eier elektronisk gjelder installasjonsvirksomhet mer selskaper siktelse tar utstyr videre;installation;;
960608232;SLEVIK ELEKTRISKE AS;24;;Elektrisk installasjon, handel og produksjon, samt å delta i andre selskaper med tilsvarende formål.;generic;delta selskaper;installation, trade/retail;;
933113035;SLS ELEKTRO AS;17;;Elektrikertjenester.;generic;elektrikertjenester;;;
982008980;SLYNGSTAD ELEKTRO AS;5;www.slyngstadelektro.no;Elektroinstallasjon, reparasjon av elektriske apparater, samt anna veksemd som naturlig hører til.;specific;anna apparater reparasjon veksemd;installation;;
915204007;SMART ELEKTRO AS;76;;Elektroinstallatør. Elektroinstallasjon.;generic;elektroinstallatør;installation;;
982501008;SMART HUS AS;5;www.smarthus.as;Elektroinnstallasjon samt dertil lignende virksomhet. Butikkhandel med belysning/ diverse artikler. Internetthandel. Total rehabilitering av boliger/ næringseiendom.;specific;artikler belysning boliger butikkhandel dertil elektroinnstallasjon internetthandel næringseiendom rehabilitering total;trade/retail;;
918578552;SMART TEKNOLOGI & ELEKTRO AS;6;;Utføre elektriske installasjoner og smarthus systemer i bolig, forretningsbygg og industribygg. Samt ha service og installasjon av storkjøkkenutstyr og robotsystemer. Import og salg av eletronisk og elektrisk utstyr og komponenter.;specific;bolig eletronisk forretningsbygg industribygg komponenter robotsystemer smarthus storkjøkkenutstyr systemer utføre utstyr;installation, automation/industrial;;
919968818;SMARTHUS ELEKTRO AS;5;www.smarthus-elektro.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
997189582;SMARTSTRØM AS;18;www.smartstrom.as;Elektroinstallasjon og byggtjenester;generic;byggtjenester;installation;;
920966543;SMS-ELECTRO AS;5;www.sms-electro.no;Salg av el materiell og internkontroll av bygginger samt elektriske installasjoner.;specific;bygginger internkontroll materiell;installation;;
922290970;SMAALENENE ELEKTRO AS;7;;Elektroinstallasjoner med salg av varer og tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet.;generic;delta varer;installation;;
911755920;SOGN ELEKTRO AS;17;;Elektrisk installasjonsarbeid, byggeledelse, teknisk rådgivning, internkontroll av tekniske anlegg.;specific;byggeledelse internkontroll teknisk tekniske;installation;;
917008612;SOKNA ELEKTRO AS;15;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
999542662;SOLBERG EL-SERVICE AS;12;www.solbergelservice.no;Elektro-arbeid.;generic;elektro-arbeid;;;
985244944;SOLBERG ELEKTRO AS;14;solbergelektro.no;Elektriske installasjoner og alt hva dermed står i forbindelse.;boilerplate;;installation;;
951274496;SOLBERG ELEKTROINSTALLASJON AS;21;www.solberg-as.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
919997400;SOLCELLEKRAFT AS;46;www.solcellekraft.no;Elektrisk installasjonsarbeid, herunder solceller andre produkter som naturlig faller sammen med dette, eller på annen måte gjøre seg interessert i andre foretagender som jobber med dette.;specific;faller foretagender gjøre interessert jobber måte seg solceller;installation, solar/energy;;
928439941;SOLID EL ENTREPRENØR AS;5;;Elektro installasjon samt handel med komponenter i tilknytning til dette, utleie av personell samt alt hva hermed står i forbindelse, herunder deltakelse i andre selskap. Samt investering i verdipapirer og aksje selskaper.;specific;aksje deltakelse komponenter personell selskaper verdipapirer;installation, trade/retail;;
943506698;SOLLAND ELEKTRO AS;46;;Elektroinstallasjon, - import, - handel og produksjonsvirksomhet.;generic;produksjonsvirksomhet;installation, trade/retail;;
886997922;SOLØR ELEKTRO AS;8;;Drive med elektroinstallasjonsarbeider innen lavspenningsanlegg, kjøp og salg av nærliggende produkter, samt alt som herved står i forbindelse.;specific;elektroinstallasjonsarbeider lavspenningsanlegg nærliggende;installation;;
934043340;SOMMERFELT ELEKTRO AS;22;;Elektrikertjenester.;generic;elektrikertjenester;;;
990078106;SPENNING AS;9;;Elektroarbeid av hvilken som helst art, herunder salg av utstyr som naturlig hører inn under virksomheten, samt hva som hermed måtte stå i forbindelse, herunder deltakelse i andre foretagender.;specific;art deltakelse elektroarbeid foretagender helst hvilken inn måtte stå utstyr;;;
998989922;SPERREVIK ELEKTRO AS;33;www.sperrevik.no;Virksomhet innen elektrofaget, samt alt som står i forbindelse med dette. Herunder investering i eiendom og finansielle instrumenter.;specific;elektrofaget finansielle instrumenter;;;
992901101;SPYDEBERG ELEKTRO AS;13;www.spydebergelektro.no;Elektroinstallasjon.;boilerplate;;installation;;
937709005;SS AUTOMATION AS;7;;Konsulentjenester innenfor automasjon og elektro. Deretter salg av produkter relatert til dette.;specific;automasjon deretter konsulentjenester;automation/industrial;;
994018299;SSP SIKKERHET AS;21;www.sspi.no;Fremstilling/salg av installasjonstjenester av elektroprodukter innen svakstrøm og sikkerhet og ander produkter som naturlig faller sammen med dette, herunder å delta i andre selskapet med lignende virksomhet. I tillegg kan selskapet drive kjøp og salg av eiendom.;specific;ander delta elektroprodukter faller fremstilling installasjonstjenester sikkerhet svakstrøm tillegg;installation, security/telecom;;
985449341;ST ELEKTRO AS;9;;Elektriske installasjoner.;boilerplate;;installation;;
941828167;STADT ELEKTRO AS;8;;Elektrisk installasjonsarbeid, samt innkjøp av komponenter og tjenester som er nødvendig for dette. Selskapet skal også kunne delta i andre selskaper med økonomisk formål når dette fremmer selskapets egen virksomhet.;specific;delta egen fre innkjøp komponenter kunne når nødvendig selskaper økonomisk;installation;;
916188331;STANGE ELEKTRISKE AS;22;;Salg av elektriske artikler og installasjons- virksomhet.;generic;artikler installasjons-;installation, trade/retail;;
984447647;STAR ELEKTRO AS;18;star-elektro.no;Elektrisk installasjon.;boilerplate;;installation;;
819328692;STAURBAKK AS;13;;Elektrisk installasjonsvirksomhet og omsetning av varer og tjenester innenfor denne bransjen.;specific;bransjen denne installasjonsvirksomhet omsetning varer;installation;;
952709003;STAVANGER INSTALLASJON AS;64;;Elektroinstallasjon og salg av elektroutstyr samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.;generic;elektroutstyr;installation;;
999023207;STEINAR ANDERSEN ELEKTRISKE AS;7;;Elektriske installasjoner innen bolig og næringsliv.;generic;bolig næringsliv;installation;;
918526250;STEINVIKAUNE ELEKTRO AS;5;;Salg av elektrotjenester og elektromateriell.;generic;elektromateriell elektrotjenester;;;
934870514;STERKR ELEKTRO AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
916268548;STERKSTRØM AS;12;;Elektrisk installasjonsvirksomhet og utsalg.;generic;installasjonsvirksomhet utsalg;installation;;
882497542;STOKKELAND ELEKTRO AS;5;;Handel og elektroinstallasjoner, og alt hva hermed står i forbindelse.;boilerplate;;installation, trade/retail;;
919762128;STOLT ELEKTRO AS;13;;Installasjon, reparasjon, verifikasjon og generelt utførelse av arbeid med elektriske anlegg og formidling av tjenester og produkter knyttet til elektrofaget.;specific;arbeid elektrofaget formidling knyttet reparasjon utførelse verifikasjon;installation;;
984417578;STOMAS AS;16;www.stomas.no;Drive Expert-forretning med hvitevarer, småelektrisk, brunevarer, data, mobil, foto og belysning. I tillegg drives også elektro installasjonsvirksomhet.;specific;belysning brunevarer data drives expert-forretning foto hvitevarer installasjonsvirksomhet mobil småelektrisk tillegg;installation;;
986526366;STOPLIGHT ELEKTRO OG BYGNINGSTEKNISKE INSTALLASJONER AS;12;www.stoplightelektro.no;Agentur og engrossvirksomhet, samt markedsføring og salg av husholdningsvarer, elektrisk husholdningsutstyr, belysning, elektrisk utstyr og materiell, rør- teknisk installasjon, bygge- og anleggsvirksomhet, bygginstallasjon og elektrisk installasjonsarbeid samt å investere i andre selskaper med tilsvarende virksomheter.;specific;agentur anleggsvirksomhet belysning bygge- bygginstallasjon engrossvirksomhet husholdningsutstyr husholdningsvarer investere materiell rør- selskaper teknisk utstyr;installation;;
811948772;STORHAMAR ELEKTRO AS;25;storhamarelektro.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
930984132;STORHAUG ELEKTROINSTALLASJON AS;6;www.storhaug-elektroinstallasjon.no;Elektrikertjenester.;generic;elektrikertjenester;;;
922633959;STORM ELEKTRO AS;109;;Elektroinstallasjon.;boilerplate;;installation;;
984275382;STORM ELEKTRO MOSS AS;27;www.stormelektro.no;Tjenester innen elektroinstallasjoner, serviceytelser, handel samt deltagelse i andre virksomheter innen elektro og montasjevirksomhet - rettet mot privat, industriell og offentlig virksomhet.;specific;deltagelse industriell montasjevirksomhet offentlig privat rettet serviceytelser;installation, automation/industrial, trade/retail;;
885204392;STORM ELEKTRO OSLO-AKERSHUS AS;72;www.stormelektro.no;Elektroentreprenør;boilerplate;;;;
886927762;STORM ELEKTRO SARPSBORG AS;18;;Tjenester innen elektroinnstallasjoner, serviceytelser, handel samt detagelse i andre virksomheter innen elektro og montasjevirksomhet - rettet mot privat, industriell og offentlig virksomhet.;specific;detagelse elektroinnstallasjoner industriell montasjevirksomhet offentlig privat rettet serviceytelser;automation/industrial, trade/retail;;
985226199;STORM ELEKTRO VEST AS;28;www.stormelektro.com;Selskapets formål er rådgivende ingeniørtjenester, samt utøvelse av tjenester innen elektro installasjoner, serviceytelser, handel samt deltakelse i andre virksomheter innen elektro og montasjevirksomhet rettet mot privat, industriell og offentlig virksomhet. Selskapet skal være forhandler av datautstyr og drive handel med fotorelaterte artikler.;specific;artikler datautstyr deltakelse forhandler fotorelaterte industriell ingeniørtjenester montasjevirksomhet offentlig privat rettet rådgivende serviceytelser utøvelse være;installation, automation/industrial, trade/retail;;
982844924;STRAND ELEKTRO AS;6;;Drive elektrisk installasjon, samt annet som står i forbindelse med dette.;boilerplate;;installation;;
996619583;STRAUME ELEKTRISKE AS;42;;Elektroinstallasjon i boliger og næringseiendommer.;generic;boliger næringseiendo;installation;;
992908122;STRØM SERVICE AS;13;;Elektrisk installasjon og service, samt investering i fast eiendom. Selskapet kan delta i andre selskaper med tilsvarende formål.;specific;delta fast selskaper;installation;;
983188796;STRØMMEN EL-INSTALLASJON AS;31;;Elektrisk installasjon, handel og annen virksomhet som har sammenheng med dette.;boilerplate;;installation, trade/retail;;
948685957;STRØMSBORG ELEKTRO AS;15;;Drive installasjon, produksjon og handel. Sel- skapet kan også ved aksjetegning og på annen måte gjøre seg interessert i andre foretagender.;specific;aksjetegning foretagender gjøre interessert måte seg sel- skapet;installation, trade/retail;;
996388700;STRØMSTAD ELEKTRO AS;8;;Elektroinstallasjon.;boilerplate;;installation;;
934308956;STÆRK ELEKTRO AS;12;www.starkelektro.no;Vi utfører alle typer elektroarbeider - både lavspennings -og ekom-installajsoner.;specific;ekom-installajsoner elektroarbeider lavspennings utfører;;;
916580002;STØTEN ELEKTRO AS;5;;Elektrisk installasjonsarbeid for private og næringskunder, samt andre tjenester som naturlig hører til. Kjøp og salg av kjøretøy, elektrisk materiell, samt varer generelt. Vedlikehold av annen eiendom som hører med.;specific;kjøretøy materiell næringskunder varer;installation;;
990973555;SUCUS AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
925901881;SUMMIT SOLUTIONS AS;17;;Elektrisk installasjonsarbeid og salg av konsulenttjenester.;boilerplate;;installation;;
995394405;SUNNFJORD ELEKTRO AS;26;sunnfjordelektro.no;Prosjektering og utførelse av elektroinnstallasjon samt annen virksomhet i naturlig forbindelse med dette.;specific;elektroinnstallasjon prosjektering utførelse;;;
912544559;SVEEN ELEKTRO AS;5;;Utføre elektrisk installasjon, og salg varer og tjenester som leveres i forbindelse med dette.;specific;leveres utføre varer;installation;;
960733185;SVENSGAARD INSTALLASJON AS;33;;Elektrisk entreprenørvirksomhet og handel som naturlig står i sammenheng med dette samt del- tagelse i andre selskaper.;specific;del- enheng entreprenørvirksomhet selskaper tagelse;trade/retail;;
961122422;SVITHUN ELEKTRO AS;26;;Drive elektroinstallasjoner samt drive handel og annen beslektet virksomhet. Selskapet kan også kjøpe, selge og leie ut fast eiendom. Selskapet kan ved aksjekjøp, kjøp av K/S andeler og ANS andeler også gjøre seg interessert i andre foretagender eller virksomheter.;specific;aksjekjøp ans beslektet fast foretagender gjøre interessert kjøpe leie seg;installation, trade/retail;;
828902202;SVOLVÆR SKIPSELEKTRO AS;6;;Elektrotjenesten til skip og industri.;specific;elektrotjenesten industri skip;automation/industrial;;
961580722;SVORKA INSTALLASJON AS;35;;Installasjon, salg og service av elektriske produkter og tjenester.;boilerplate;;installation;;
933812634;SYD ELEKTRO AS;14;;Elektrikertjenester.;generic;elektrikertjenester;;;
998602130;SYNERGI ELEKTRO AS;8;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
933852121;SÆTHER ELEKTRO AS;7;;Elektrikertjenester.;generic;elektrikertjenester;;;
936092497;SÆTREN AS;45;;Elektrisk installasjon- og servicevirksomhet for skip, industri, bygg og anlegg. Selskapet kan dessuten gjøre seg interessert i andre selskap dersom dette kan tjene selskapet.;specific;bygg dersom dessuten gjøre industri installasjon- interessert seg servicevirksomhet skip tjene;installation, automation/industrial;;
980891674;SØGNE ELEKTRISKE AS;22;;Elektriske installasjoner og omsetning av elektriske artikler.;generic;artikler omsetning;installation;;
936876196;SØNNINGDAL ELEKTRO AS;10;;Elektroinstallasjon og handel.;boilerplate;;installation, trade/retail;;
896630342;SØRLANDETS ELEKTRO AS;19;;Elektroinstallasjon for industri- og privatbygg og anlegg samt beslektet virksomhet, herunder salg av relatert utstyr og investeringer i dertil knyttet virksomhet.;specific;beslektet dertil industri- knyttet privatbygg utstyr;installation, automation/industrial;;
982571073;SØRUM ELEKTRISKE AS;17;www.sorum-elektriske.no;Elektroinstallasjon, salg av elektriske komponenter samt foreta investeringer innen samme bransje.;specific;bransje foreta komponenter;installation, trade/retail;;
933297047;T&B HANSEN INSTALLASJON AS;11;;Elektrikertjenester.;generic;elektrikertjenester;;;
930850225;TALLBERG ELEKTRO AS;19;;Drive handel og elektrisk installasjon samt hva hermed står i naturlig forbindelse, herunder å delta i andre selskaper med lignende virksomhet.;boilerplate;;installation, trade/retail;;
916636946;TANDBERGS ELEKTRISKE AS;13;www.tandbergs.com;Handel med elektrisk materiell, installasjons- og reparasjonsvirksomhet samt elektriske forretninger av enhver art.;specific;art enhver forretninger installasjons- materiell reparasjonsvirksomhet;installation, trade/retail;;
935819237;TARALDSEN ELEKTRO AS;5;;Elektriske installasjoner.;boilerplate;;installation;;
920445691;TAVLEVERKSTEDET AS;15;;Omsetning av elektrotjenester, og er også et investeringsselskap.;specific;elektrotjenester investeringsselskap omsetning;;;
919706430;TEAM ENERGY AS;27;;Kontrollere tele- og strømnett over hele landet. Energimontørtjenester.;specific;energimontørtjenester hele kontrollere landet over strømnett tele-;solar/energy, security/telecom;;
934282299;TEAM INSTALLASJON AS;26;;Elektriske installasjoner og alt hva dermed står i forbindelse.;boilerplate;;installation;;
983246702;TECA AS;261;www.teca.no;Utføre rør-, VVS-, ventilasjons- og elektroinstallasjonsarbeid for privat- og næringsmarkedet, og salg av tilhørende produkter og tjenesteleveranser, samt eie aksjer i selskaper som driver tilsvarende virksomhet.;specific;eie elektroinstallasjonsarbeid næringsmarkedet privat- rør- selskaper tilhørende tjenesteleveranser utføre ventilasjons- vvs-;installation;;
918381260;TECHAIR AS;6;;Installasjon av høyspentmateriell, samt drift og utvikling av fjernstyrt installasjonsverktøy til høyspentlinjer.;specific;fjernstyrt høyspentlinjer høyspentmateriell installasjonsverktøy;installation;;
868491922;TEDDY ELEKTRO AS;18;;Elektriske installasjoner og reparasjoner, kjøp og salg av materiell. Kjøp og salg av aksjer. Kjøp og salg av fast eiendom, samt deltagelse i andre selskaper med samme formål.;specific;deltagelse materiell reparasjoner selskaper;installation;;
935916968;TEIRA NORWAY AS;126;;Salg, prosjektering, installasjon, idriftsettelse samt service og vedlikehold av elektriske distribusjonsnett, automasjonsløsninger og styrings- og overvåkingssystemer. Brann- og sikkerhetsløsninger for bygg med tilhørende styrings- og overvåkingssystemer, og det som naturlig hører til dette.;specific;automasjonsløsninger brann- bygg distribusjonsnett idriftsettelse overvåkingssystemer prosjektering sikkerhetsløsninger styrings- tilhørende;installation, automation/industrial, security/telecom;;
934570413;TEKNISK INSTALLASJON AS;24;;Installasjon av elektro og VVS.;generic;vvs;installation;;
830154582;TEKNISKBUREAU AS;83;www.tekb.no;Utføre rør-, VVS-, ventilasjons- og elektroinstallasjonsarbeid for privat- og næringsmarkedet, og salg av tilhørende produkter og tjenesteleveranser, samt eie aksjer i selskaper som driver tilsvarende virksomhet.;specific;eie elektroinstallasjonsarbeid næringsmarkedet privat- rør- selskaper tilhørende tjenesteleveranser utføre ventilasjons- vvs-;installation;;
998480132;TEKODA ELEKTRO AS;19;;Salg og markedsføring av elektrotjenester og tilhørende materialsalg, herunder deltakelse i andre selskaper med tilsvarende virksomhet.;specific;elektrotjenester materialsalg tilhørende;;;
932942658;TEKSLE & TVEITO ELEKTRO AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
932240793;TELE2TAL AS;7;;Levering av telekommunikasjonsmontør tjenester.;specific;levering teleko unikasjonsmontør;security/telecom;;
